date,day,time,feet,centimeters,tide
2013/12/31,Tue,12:23 AM,10.7,326,H
2013/12/31,Tue,05:52 AM,3.1,94,L
2013/12/31,Tue,11:51 AM,14.4,439,H
2013/12/31,Tue,06:43 PM,-2.6,-79,L
2014/01/01,Wed,01:12 AM,11.7,357,H
2014/01/01,Wed,06:43 AM,2.3,70,L
2014/01/01,Wed,12:43 PM,14.9,454,H
2014/01/01,Wed,07:28 PM,-3.2,-98,L
2014/01/02,Thu,01:58 AM,12.3,375,H
2014/01/02,Thu,07:32 AM,1.8,55,L
2014/01/02,Thu,01:32 PM,14.9,454,H
2014/01/02,Thu,08:12 PM,-3.4,-104,L
2014/01/03,Fri,02:42 AM,12.7,387,H
2014/01/03,Fri,08:21 AM,1.5,46,L
2014/01/03,Fri,02:21 PM,14.5,442,H
2014/01/03,Fri,08:57 PM,-3.0,-91,L
2014/01/04,Sat,03:26 AM,12.8,390,H
2014/01/04,Sat,09:12 AM,1.5,46,L
2014/01/04,Sat,03:09 PM,13.6,415,H
2014/01/04,Sat,09:42 PM,-2.2,-67,L
2014/01/05,Sun,04:12 AM,12.7,387,H
2014/01/05,Sun,10:05 AM,1.7,52,L
2014/01/05,Sun,04:00 PM,12.3,375,H
2014/01/05,Sun,10:28 PM,-1.0,-30,L
2014/01/06,Mon,05:00 AM,12.4,378,H
2014/01/06,Mon,11:00 AM,2.0,61,L
2014/01/06,Mon,04:58 PM,10.9,332,H
2014/01/06,Mon,11:15 PM,0.4,12,L
2014/01/07,Tue,05:54 AM,12.0,366,H
2014/01/07,Tue,11:59 AM,2.4,73,L
2014/01/07,Tue,06:08 PM,9.5,290,H
2014/01/08,Wed,12:05 AM,1.9,58,L
2014/01/08,Wed,06:52 AM,11.7,357,H
2014/01/08,Wed,01:05 PM,2.7,82,L
2014/01/08,Wed,07:31 PM,8.6,262,H
2014/01/09,Thu,01:00 AM,3.3,101,L
2014/01/09,Thu,07:52 AM,11.5,351,H
2014/01/09,Thu,02:24 PM,2.7,82,L
2014/01/09,Thu,08:52 PM,8.2,250,H
2014/01/10,Fri,02:06 AM,4.3,131,L
2014/01/10,Fri,08:50 AM,11.5,351,H
2014/01/10,Fri,03:46 PM,2.2,67,L
2014/01/10,Fri,10:06 PM,8.4,256,H
2014/01/11,Sat,03:22 AM,4.8,146,L
2014/01/11,Sat,09:44 AM,11.6,354,H
2014/01/11,Sat,04:48 PM,1.4,43,L
2014/01/11,Sat,11:11 PM,8.9,271,H
2014/01/12,Sun,04:30 AM,4.8,146,L
2014/01/12,Sun,10:33 AM,11.9,363,H
2014/01/12,Sun,05:34 PM,0.7,21,L
2014/01/13,Mon,12:03 AM,9.4,287,H
2014/01/13,Mon,05:22 AM,4.5,137,L
2014/01/13,Mon,11:18 AM,12.1,369,H
2014/01/13,Mon,06:11 PM,0.1,3,L
2014/01/14,Tue,12:44 AM,9.9,302,H
2014/01/14,Tue,06:04 AM,4.1,125,L
2014/01/14,Tue,11:59 AM,12.3,375,H
2014/01/14,Tue,06:45 PM,-0.4,-12,L
2014/01/15,Wed,01:18 AM,10.3,314,H
2014/01/15,Wed,06:42 AM,3.7,113,L
2014/01/15,Wed,12:37 PM,12.5,381,H
2014/01/15,Wed,07:18 PM,-0.7,-21,L
2014/01/16,Thu,01:48 AM,10.7,326,H
2014/01/16,Thu,07:18 AM,3.3,101,L
2014/01/16,Thu,01:13 PM,12.6,384,H
2014/01/16,Thu,07:49 PM,-0.9,-27,L
2014/01/17,Fri,02:17 AM,11.0,335,H
2014/01/17,Fri,07:54 AM,3.0,91,L
2014/01/17,Fri,01:47 PM,12.4,378,H
2014/01/17,Fri,08:21 PM,-0.8,-24,L
2014/01/18,Sat,02:45 AM,11.1,338,H
2014/01/18,Sat,08:30 AM,2.9,88,L
2014/01/18,Sat,02:19 PM,12.1,369,H
2014/01/18,Sat,08:53 PM,-0.6,-18,L
2014/01/19,Sun,03:13 AM,11.2,341,H
2014/01/19,Sun,09:07 AM,2.8,85,L
2014/01/19,Sun,02:51 PM,11.6,354,H
2014/01/19,Sun,09:26 PM,-0.1,-3,L
2014/01/20,Mon,03:42 AM,11.2,341,H
2014/01/20,Mon,09:46 AM,2.8,85,L
2014/01/20,Mon,03:25 PM,10.9,332,H
2014/01/20,Mon,10:00 PM,0.6,18,L
2014/01/21,Tue,04:12 AM,11.1,338,H
2014/01/21,Tue,10:28 AM,2.9,88,L
2014/01/21,Tue,04:02 PM,10.1,308,H
2014/01/21,Tue,10:35 PM,1.4,43,L
2014/01/22,Wed,04:46 AM,11.0,335,H
2014/01/22,Wed,11:14 AM,3.0,91,L
2014/01/22,Wed,04:50 PM,9.1,277,H
2014/01/22,Wed,11:14 PM,2.3,70,L
2014/01/23,Thu,05:30 AM,10.9,332,H
2014/01/23,Thu,12:08 PM,3.0,91,L
2014/01/23,Thu,06:00 PM,8.2,250,H
2014/01/24,Fri,12:00 AM,3.3,101,L
2014/01/24,Fri,06:28 AM,10.9,332,H
2014/01/24,Fri,01:12 PM,2.9,88,L
2014/01/24,Fri,07:35 PM,7.8,238,H
2014/01/25,Sat,12:58 AM,4.1,125,L
2014/01/25,Sat,07:37 AM,11.2,341,H
2014/01/25,Sat,02:30 PM,2.4,73,L
2014/01/25,Sat,09:00 PM,8.0,244,H
2014/01/26,Sun,02:12 AM,4.7,143,L
2014/01/26,Sun,08:44 AM,11.7,357,H
2014/01/26,Sun,03:47 PM,1.3,40,L
2014/01/26,Sun,10:12 PM,8.7,265,H
2014/01/27,Mon,03:33 AM,4.5,137,L
2014/01/27,Mon,09:47 AM,12.5,381,H
2014/01/27,Mon,04:50 PM,-0.1,-3,L
2014/01/27,Mon,11:14 PM,9.7,296,H
2014/01/28,Tue,04:43 AM,3.8,116,L
2014/01/28,Tue,10:46 AM,13.3,405,H
2014/01/28,Tue,05:42 PM,-1.4,-43,L
2014/01/29,Wed,12:07 AM,10.8,329,H
2014/01/29,Wed,05:40 AM,2.7,82,L
2014/01/29,Wed,11:42 AM,14.0,427,H
2014/01/29,Wed,06:28 PM,-2.4,-73,L
2014/01/30,Thu,12:55 AM,11.8,360,H
2014/01/30,Thu,06:31 AM,1.7,52,L
2014/01/30,Thu,12:35 PM,14.5,442,H
2014/01/30,Thu,07:11 PM,-3.1,-94,L
2014/01/31,Fri,01:39 AM,12.6,384,H
2014/01/31,Fri,07:20 AM,0.8,24,L
2014/01/31,Fri,01:25 PM,14.6,445,H
2014/01/31,Fri,07:54 PM,-3.2,-98,L
2014/02/01,Sat,02:20 AM,13.2,402,H
2014/02/01,Sat,08:08 AM,0.2,6,L
2014/02/01,Sat,02:12 PM,14.2,433,H
